dog_ID,dog_name,url_petfinder,dog_age,dog_gender,dog_size,dog_coat,dog_description,published_at,distance_miles_from_07090,breed_ID,breed,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.city,contact.address.state,contact.address.postcode
52745185,Chanee,https://www.petfinder.com/dog/chanee-52745185/nj/middlesex/new-jersey-boxer-rescue-inc-nj362/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,Short,Chanee is looking for family that can work with her. She is just a year old and has come from...,2021-08-22T19:36:49+0000,9.7829,48,Boxer,Brindle,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,BarbaraStruck@njboxerrescue.com,973-903-8565,PO Box 684,Middlesex,NJ,8846
52745326,Roddy,https://www.petfinder.com/dog/roddy-52745326/nj/middlesex/new-jersey-boxer-rescue-inc-nj362/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Short,"Take a look at this handsome boy! 

His name is Roddy and the shelter is estimating his age to be...",2021-08-22T19:50:23+0000,9.7829,48,Boxer,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,BarbaraStruck@njboxerrescue.com,973-903-8565,PO Box 684,Middlesex,NJ,8846
50315401,Chloe,https://www.petfinder.com/dog/chloe-50315401/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,"SPECIAL NEEDS

Allow me to introduce you to Chloe AKA Chloe the Magnificent! Chloe is a blind and deaf female...",2021-01-19T20:03:57+0000,10.8843,17,Australian Cattle Dog / Blue Heeler,White / Cream,TRUE,FALSE,TRUE,TRUE,,TRUE,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52005213,Tobi Wan Kenobi  - *SUPER URGT* NEEDS IMMED FOSTER,https://www.petfinder.com/dog/tobi-wan-kenobi-star-super-urgt-star-needs-immed-foster-52005213/ny/staten-island/tails-of-love-animal-rescue-inc-ny939/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Short,"*COURTESY POST for RESCUE ASSOCIATE* 

My name is TOBI WAN KENOBI and I&#039;m a very special 5 yr M &quot;Bullsky&quot;...",2021-06-19T01:06:20+0000,10.8843,235,Siberian Husky,Sable,TRUE,TRUE,FALSE,TRUE,,,,info@tailsofloverescue.org,,,Staten Island,NY,10302
52029127,Diesel - *URGT* NEEDS IMMED FOSTER HOME,https://www.petfinder.com/dog/diesel-star-urgt-star-needs-immed-foster-home-52029127/ny/staten-island/tails-of-love-animal-rescue-inc-ny939/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,My name is DIESEL and I&#039;m an ADORABULL 6 yr M Blue Staffordshire Bull Terrier/Bully X. I&#039;m 70 lbs of...,2021-06-19T21:32:34+0000,10.8843,8,American Bully,Gray / Blue / Silver,TRUE,TRUE,FALSE,TRUE,FALSE,,,info@tailsofloverescue.org,,,Staten Island,NY,10302
52236226,Baby Ike,https://www.petfinder.com/dog/baby-ike-52236226/ny/staten-island/tails-of-love-animal-rescue-inc-ny939/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,My name is BABY IKE and I&#039;m a handsome 9 mo M Cattle Dog/Hound X. I&#039;m 40 lbs of PURE...,2021-07-10T12:10:48+0000,10.8843,61,Cattle Dog,Sable,TRUE,TRUE,FALSE,TRUE,,TRUE,,info@tailsofloverescue.org,,,Staten Island,NY,10302
52545868,Azriel,https://www.petfinder.com/dog/azriel-52545868/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,"Meet the three black lab brothers Rhysand, Azriel, and Cassian! They are 11 weeks old and about 10 lbs. 

Rhysand...",2021-08-02T15:20:27+0000,10.8843,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52491195,Layla - $25 Adoption Fee,https://www.petfinder.com/dog/layla-25-dollars-adoption-fee-52491195/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Medium,,Between August 16th and 22nd part of my adoption fee is sponsored! Thanks to the Bissell Pet Foundation&amp;#39;s Empty the...,2021-07-27T21:20:29+0000,10.8843,17,Australian Cattle Dog / Blue Heeler,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52616088,Marshmallow,https://www.petfinder.com/dog/marshmallow-52616088/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,,Marshmallow is almost 3 months old and 13lbs. She&amp;#39;s a hound mix. She&amp;#39;s been fostered with her brother and sister....,2021-08-09T17:20:26+0000,10.8843,128,Hound,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52724034,Edsel,https://www.petfinder.com/dog/edsel-52724034/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,"Edsel- Energetic, cuddly, and adorable litter of 3 puppies who were fostered together. Although we do not know the breed...",2021-08-20T14:20:23+0000,10.8843,23,Beagle,Black,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52616091,Manny,https://www.petfinder.com/dog/manny-52616091/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,,Manny is almost 3 months old and 15lbs. He&amp;#39;s a hound mix. He&amp;#39;s been fostered with his 2 sisters. He&amp;#39;s...,2021-08-09T17:20:27+0000,10.8843,128,Hound,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52621247,Jeep,https://www.petfinder.com/dog/jeep-52621247/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,,"Hi, my name is Jeep! My foster parents think I&amp;#39;m a husky/lab mix and I&amp;#39;m currently 10 weeks old and...",2021-08-10T02:20:19+0000,10.8843,130,Husky,Black,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52587185,Ivan Iverson,https://www.petfinder.com/dog/ivan-iverson-52587185/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,"Ivan:
Male - Pit bull/terrier mix , 12lbs, 10 weeks
I&amp;#39;m Ivan and i love attention and all the love...",2021-08-06T12:20:18+0000,10.8843,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52473042,Dutch,https://www.petfinder.com/dog/dutch-52473042/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,,"Hi Ladies! You may be here because Tinder has been disappointing..don&amp;#39;t worry, we have a great bachelor for you! Dutch...",2021-07-26T02:20:39+0000,10.8843,170,Mixed Breed,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52750620,Jerico,https://www.petfinder.com/dog/jerico-52750620/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,"Jericho is an adorable, loveable, playful,Tan colored Husky Mix, 13 lb. puppy who is 12 weeks old. He loves his...",2021-08-23T16:20:27+0000,10.8843,130,Husky,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52576569,Lacey,https://www.petfinder.com/dog/lacey-52576569/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Lacey is a one-and-a-half-year-old, 37-pound female Heeler mix. Lady Lacey is a rose in bloom, and while it&amp;#39;s clear she&amp;#39;ll...",2021-08-05T14:20:32+0000,10.8843,17,Australian Cattle Dog / Blue Heeler,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52537955,Blueberry - $25 Adoption Fee,https://www.petfinder.com/dog/blueberry-25-dollars-adoption-fee-52537955/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,Between August 16th and 22nd part of my adoption fee is sponsored! Thanks to the Bissell Pet Foundation&amp;#39;s Empty the...,2021-08-01T13:20:17+0000,10.8843,213,Rottweiler,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52637088,Cinnamon,https://www.petfinder.com/dog/cinnamon-52637088/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Meet Cinnamon! This one year old, 25 pound beagle is as sweet as her namesake. She would love nothing more...",2021-08-12T01:05:52+0000,10.8843,23,Beagle,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52348972,Matty,https://www.petfinder.com/dog/matty-52348972/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,,"Matty is an adorable 10 pound, 1 year old Chi Mix. He is very fearful and tries to hide most...",2021-07-14T19:20:51+0000,10.8843,67,Chihuahua,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52587182,Tashi,https://www.petfinder.com/dog/tashi-52587182/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Nice to meet you, I&amp;#39;m Tashi! I&amp;#39;m a sweet, curious, and chill 2-year-old Redtick Coonhound who loves both tracking scents...",2021-08-06T12:20:18+0000,10.8843,128,Hound,Red / Chestnut / Orange,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52637087,Millie,https://www.petfinder.com/dog/millie-52637087/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Our lucky Millie was surrender to a rural Kentucky shelter very pregnant, only 5 days before giving birth. Her wonderful...",2021-08-12T01:05:52+0000,10.8843,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52684376,Moto,https://www.petfinder.com/dog/moto-52684376/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,"Hi everyone! My name is Moto, and I am a male, 8-month old, 90 lb. Newfoundland (&amp;#34;Newfie) mix a.k.a. a...",2021-08-16T21:20:46+0000,10.8843,177,Newfoundland Dog,Black,FALSE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52478141,Masie - $25 Adoption Fee,https://www.petfinder.com/dog/masie-25-dollars-adoption-fee-52478141/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,Between August 16th and 22nd part of my adoption fee is sponsored! Thanks to the Bissell Pet Foundation&amp;#39;s Empty the...,2021-07-26T19:20:30+0000,10.8843,79,Coonhound,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52616831,Luke,https://www.petfinder.com/dog/luke-52616831/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"I&amp;#39;m cool paw, Luke, looking for a furever home that loves an easygoing dog who also needs humans to show...",2021-08-09T18:20:17+0000,10.8843,22,Basset Hound,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52754773,Trusty,https://www.petfinder.com/dog/trusty-52754773/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,"Adoptable after 8/18!
Trusty is a sweet boy! He is fostered with an extra large dog and a small dog....",2021-08-23T22:20:39+0000,10.8843,23,Beagle,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52545291,Sadie - $25 Adoption Fee,https://www.petfinder.com/dog/sadie-25-dollars-adoption-fee-52545291/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Large,,Between August 16th and 22nd part of my adoption fee is sponsored! Thanks to the Bissell Pet Foundation&amp;#39;s Empty the...,2021-08-02T14:20:36+0000,10.8843,260,Treeing Walker Coonhound,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52545289,Rhysand,https://www.petfinder.com/dog/rhysand-52545289/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,"Meet the three black lab brothers Rhysand, Azriel, and Cassian! They are 11 weeks old and about 10 lbs. 

Rhysand...",2021-08-02T14:20:36+0000,10.8843,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52587186,Isaac,https://www.petfinder.com/dog/isaac-52587186/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,,"Isaac:
Male - Pit bull/terrier mix , 9lbs, 10 weeks
I&amp;#39;m the calmest of the litter. Being patient is my...",2021-08-06T12:20:18+0000,10.8843,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52587182,Tashi,https://www.petfinder.com/dog/tashi-52587182/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Nice to meet you, I&amp;#39;m Tashi! I&amp;#39;m a sweet, curious, and chill 2-year-old Redtick Coonhound who loves both tracking scents...",2021-08-06T12:20:18+0000,10.8843,128,Hound,Red / Chestnut / Orange,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52629005,Nesta,https://www.petfinder.com/dog/nesta-52629005/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Small,,"Nesta is a 6 month old chi mix, who is full of personality and energy! She gets along great with...",2021-08-10T21:20:27+0000,10.8843,67,Chihuahua,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52616831,Luke,https://www.petfinder.com/dog/luke-52616831/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"I&amp;#39;m cool paw, Luke, looking for a furever home that loves an easygoing dog who also needs humans to show...",2021-08-09T18:20:17+0000,10.8843,22,Basset Hound,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52684376,Moto,https://www.petfinder.com/dog/moto-52684376/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,"Hi everyone! My name is Moto, and I am a male, 8-month old, 90 lb. Newfoundland (&amp;#34;Newfie) mix a.k.a. a...",2021-08-16T21:20:46+0000,10.8843,177,Newfoundland Dog,Black,FALSE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52637087,Millie,https://www.petfinder.com/dog/millie-52637087/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Our lucky Millie was surrender to a rural Kentucky shelter very pregnant, only 5 days before giving birth. Her wonderful...",2021-08-12T01:05:52+0000,10.8843,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52478141,Masie - $25 Adoption Fee,https://www.petfinder.com/dog/masie-25-dollars-adoption-fee-52478141/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,Between August 16th and 22nd part of my adoption fee is sponsored! Thanks to the Bissell Pet Foundation&amp;#39;s Empty the...,2021-07-26T19:20:30+0000,10.8843,79,Coonhound,,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
52637088,Cinnamon,https://www.petfinder.com/dog/cinnamon-52637088/ny/staten-island/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Meet Cinnamon! This one year old, 25 pound beagle is as sweet as her namesake. She would love nothing more...",2021-08-12T01:05:52+0000,10.8843,23,Beagle,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,,Staten Island,NY,10302
51174764,PASSION (cc#6791),https://www.petfinder.com/dog/passion-cc-number-6791-51174764/nj/west-orange/west-orange-animal-welfare-league-nj59/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Large,Short,Passion was found tied to door of the firehouse.  She may have been abandoned;  but we&#039;d prefer to think she...,2021-04-10T01:16:19+0000,11.0809,194,Pit Bull Terrier,Gray / Blue / Silver,TRUE,FALSE,FALSE,TRUE,,,,woawl01@aol.com,(973) 736-8689,311 Watchung Avenue,West Orange,NJ,7052
52543779,Chase (cc#6817),https://www.petfinder.com/dog/chase-cc-number-6817-52543779/nj/west-orange/west-orange-animal-welfare-league-nj59/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,Short,Chase was found as a stray and someone called saying he was the owner and would be coming for Chase...,2021-08-02T03:49:11+0000,11.0809,152,Labrador Retriever,Black,FALSE,FALSE,FALSE,FALSE,,,,woawl01@aol.com,(973) 736-8689,311 Watchung Avenue,West Orange,NJ,7052
52468686,Dolly,https://www.petfinder.com/dog/dolly-52468686/ny/staten-island/victory-4-the-voiceless-animal-rescue-inc-ny1216/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Extra Large,Short,"?Urgent: Anyone in SI able to foster???
Dolly will have to go into boarding if we cannot find a temporary...",2021-07-25T16:37:10+0000,11.2611,163,Mastiff,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,AdoptVictory4theVoiceless@gmail.com,,PO box 61544,Staten Island,NY,10301
52559599,Maxie,https://www.petfinder.com/dog/maxie-52559599/nj/highland-park/pound-hounds-res-q-ny1248/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,Short,Maxie would do well in a home with a loving family and maybe even another dog to play with.  He...,2021-08-03T20:14:53+0000,11.2928,194,Pit Bull Terrier,Golden,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,poundhoundsresq@gmail.com,,,Highland Park,NJ,8904
50858327,Buddy,https://www.petfinder.com/dog/buddy-50858327/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,Short,"Hi, my name is Buddy and as you can tell I am ready for my furever home. 
 I have my...",2021-03-13T18:04:53+0000,11.2941,128,Hound,,FALSE,FALSE,FALSE,TRUE,,,,info@njshelter.org,973-386-0590,194 Rt. 10 West,East Hanover,NJ,7936
50396685,Jacqui,https://www.petfinder.com/dog/jacqui-50396685/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2-year-old Jacqui is athletic and outgoing. She has lots of energy and loves to play. Jacqui is okay with most...,2021-01-30T21:41:57+0000,11.2941,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,,TRUE,FALSE,info@njshelter.org,973-386-0590,194 Rt. 10 West,East Hanover,NJ,7936
52238408,Pre-adopt Stella,https://www.petfinder.com/dog/pre-adopt-stella-52238408/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Stella is a sweet, affectionate 1 year, 7 month old Terrier mix.  She loves people and will shower you with...",2021-07-05T16:36:27+0000,11.2941,194,Pit Bull Terrier,Brown / Chocolate,FALSE,FALSE,FALSE,TRUE,,FALSE,,info@njshelter.org,973-386-0590,194 Rt. 10 West,East Hanover,NJ,7936
51663556,Ginger,https://www.petfinder.com/dog/ginger-51663556/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Small,,"Ginger is blind and mostly deaf. Showing signs of a neurological condition at such a young age, we decided to...",2021-05-25T18:33:24+0000,11.2941,83,Dachshund,White / Cream,TRUE,FALSE,TRUE,TRUE,,,,info@njshelter.org,973-386-0590,194 Rt. 10 West,East Hanover,NJ,7936
51317399,Pre-adopt-Brenda,https://www.petfinder.com/dog/pre-adopt-brenda-51317399/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,Hi! I&#039;m Brenda. I was recently adopted and returned to the shelter because my owners weren&#039;t able to take care...,2021-04-23T14:55:21+0000,11.2941,252,Terrier,Brindle,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,info@njshelter.org,(973) 386-0590,194 Rt. 10 West,East Hanover,NJ,7936
51578212, Angel,https://www.petfinder.com/dog/angel-51578212/nj/east-hanover/mt-pleasant-animal-shelter-nj53/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,This precious 5 year old  &quot;Angel&quot; was returned to us when a family member was allergic to her.  Angel is...,2021-05-18T16:03:09+0000,11.2941,22,Basset Hound,Brindle,TRUE,FALSE,FALSE,TRUE,,FALSE,,info@njshelter.org,973-386-0590,194 Rt. 10 West,East Hanover,NJ,7936
